transaction_id,account_id,timestamp,amount,type,is_fraud
TX687474,ACC81678,2025-05-21 23:49:43,-1.21,credit,0
TX948182,ACC97689,2024-07-07 14:54:41,135.83,credit,0
TX373017,ACC97689,2025-03-18 21:13:05,149.63,credit,0
TX809002,ACC97689,2025-05-09 16:47:52,98.12,debit,0
TX653190,ACC97689,2024-12-11 20:31:32,129.77,debit,0
TX261684,ACC97689,2025-02-13 09:59:40,141.83,debit,0
TX151156,ACC97689,2025-05-04 15:12:10,202.73,credit,0
TX477543,ACC97689,2025-04-15 18:40:01,162.01,credit,0
TX815290,ACC97689,2024-07-18 12:41:24,93.11,debit,0
TX851528,ACC97689,2024-07-10 07:48:18,238.74,credit,0
TX536675,ACC97689,2025-03-12 04:42:25,112.05,credit,0
TX412619,ACC97689,2025-04-01 19:05:08,112.0,credit,0
TX897704,ACC97689,2025-02-22 07:26:16,276.17,credit,0
TX468043,ACC97689,2025-05-20 14:25:10,158.75,credit,0
TX314017,ACC97689,2025-04-21 21:18:51,-46.51,debit,0
TX987836,ACC97689,2025-04-19 22:28:49,217.17,credit,0
TX525970,ACC97689,2025-04-25 10:34:50,147.24,debit,0
TX319424,ACC97689,2025-01-03 18:28:56,92.12,debit,0
TX329336,ACC97689,2025-05-29 15:47:08,142.56,credit,0
TX942455,ACC97689,2024-07-31 15:43:55,142.73,credit,0
TX768950,ACC97689,2024-07-13 15:59:48,75.74,credit,0
TX272999,ACC97689,2024-12-21 01:08:42,126.3,credit,0
TX137441,ACC97689,2025-03-22 20:48:20,115.21,credit,0
TX182191,ACC97689,2024-09-09 02:55:44,152.41,debit,0
TX756584,ACC97689,2024-11-25 06:52:56,231.03,debit,0
TX686086,ACC97689,2025-05-19 22:50:04,122.58,debit,0
TX791829,ACC97689,2024-09-02 00:59:25,172.18,credit,0
TX462765,ACC97689,2024-08-09 07:05:02,192.02,credit,0
TX527346,ACC97689,2024-12-03 08:26:20,262.8,credit,0
TX866628,ACC97689,2025-01-19 03:19:37,163.9,debit,0
TX175579,ACC97689,2025-02-15 22:53:49,144.99,debit,0
TX633532,ACC97689,2024-08-27 14:03:57,75.09,debit,0
TX332197,ACC97689,2024-07-04 21:23:35,166.01,debit,0
TX539807,ACC97689,2024-08-14 04:18:13,229.45,debit,0
TX492125,ACC97689,2025-05-26 05:36:05,132.2,debit,0
TX758017,ACC12634,2024-12-05 02:50:41,318.18,debit,0
TX432731,ACC12634,2024-07-27 23:21:53,132.93,credit,0
TX331359,ACC12634,2024-08-17 01:20:26,113.39,credit,0
TX460924,ACC12634,2024-12-06 06:34:42,130.07,debit,0
TX911415,ACC12634,2024-09-09 05:20:11,153.08,debit,0
TX663837,ACC12634,2025-04-25 19:50:09,158.56,debit,1
TX356162,ACC12634,2024-09-30 11:30:58,143.77,credit,0
TX537220,ACC12634,2025-02-27 17:56:07,59.77,credit,0
TX701824,ACC12634,2024-08-12 04:18:42,109.59,credit,0
TX865456,ACC12634,2025-05-20 13:58:31,171.91,debit,0
TX700861,ACC12634,2024-09-27 09:41:32,165.55,credit,0
TX979906,ACC12634,2025-01-26 17:31:44,186.39,credit,0
TX473744,ACC12634,2024-07-08 21:44:28,214.78,credit,0
TX776078,ACC12634,2024-08-10 12:15:36,38.97,credit,0
TX525185,ACC12634,2024-10-27 12:28:53,92.78,debit,0
TX414372,ACC12634,2024-11-14 18:18:56,179.29,debit,0
TX312288,ACC12634,2024-12-19 09:48:46,239.23,debit,0
TX892877,ACC12634,2024-12-15 11:16:34,259.07,credit,0
TX210354,ACC17984,2024-12-25 09:45:17,232.29,credit,0
TX723877,ACC17984,2025-03-18 08:09:06,215.24,debit,0
TX791421,ACC17984,2025-02-12 08:52:09,142.27,credit,0
TX507037,ACC17984,2024-06-14 09:17:33,190.24,credit,0
TX622069,ACC17984,2024-07-05 19:27:14,98.91,debit,0
TX256267,ACC17984,2024-10-12 14:13:01,151.35,debit,0
TX808586,ACC17984,2024-07-28 10:21:59,200.49,debit,0
TX791694,ACC17984,2024-09-10 22:55:37,199.4,credit,0
TX148314,ACC17984,2024-12-16 08:28:51,93.92,debit,0
TX931432,ACC17984,2024-12-04 22:52:50,68.72,debit,0
TX402726,ACC17984,2025-01-04 05:07:46,8.55,credit,0
TX482328,ACC17984,2025-01-06 06:14:50,289.61,credit,0
TX325040,ACC17984,2024-08-05 02:51:45,36.38,debit,0
TX803045,ACC17984,2025-05-13 04:16:55,178.84,credit,0
TX379165,ACC17984,2024-12-25 03:28:24,130.43,debit,1
TX837711,ACC17984,2025-03-29 17:56:31,154.58,credit,0
TX764986,ACC17984,2024-06-16 04:24:34,90.97,credit,0
TX333344,ACC17984,2024-12-29 11:20:56,186.06,debit,0
TX212587,ACC17984,2024-10-28 08:34:39,184.65,debit,0
TX442503,ACC17984,2024-11-26 14:58:37,258.85,debit,0
TX486805,ACC17984,2024-09-22 10:23:51,210.44,credit,0
TX616134,ACC17984,2024-07-01 18:14:10,156.74,credit,0
TX615821,ACC17984,2025-02-20 21:53:23,149.4,credit,0
TX211953,ACC17984,2025-02-14 13:43:38,173.51,credit,0
TX687076,ACC17984,2025-01-24 03:41:04,217.74,debit,0
TX971168,ACC17984,2025-03-19 23:14:46,79.73,debit,0
TX562643,ACC17984,2024-09-14 16:38:08,99.63,debit,0
TX718728,ACC17984,2024-11-12 00:18:06,34.32,credit,0
TX514186,ACC17984,2025-03-27 19:05:54,136.62,debit,0
TX660157,ACC17984,2024-12-20 12:53:13,56.38,debit,0
TX339804,ACC82875,2025-03-29 10:08:48,155.41,debit,0
TX457829,ACC82875,2024-08-25 16:04:02,249.93,credit,0
TX650961,ACC82875,2025-01-11 08:28:11,103.09,credit,0
TX349490,ACC82875,2024-07-26 18:23:50,227.21,credit,0
TX184281,ACC82875,2024-11-27 02:50:51,200.61,credit,0
TX735505,ACC82875,2025-06-09 05:27:41,130.45,credit,0
TX215145,ACC82875,2024-09-30 09:46:12,208.81,credit,0
TX626555,ACC82875,2024-09-25 05:41:36,183.61,credit,0
TX464025,ACC82875,2025-02-02 19:06:42,-1.62,credit,0
TX949530,ACC82875,2024-08-25 19:25:57,260.67,credit,0
TX716299,ACC82875,2024-12-14 13:26:01,194.96,debit,0
TX968405,ACC82875,2025-05-17 15:25:04,192.86,debit,0
TX583619,ACC82875,2024-12-21 01:00:20,76.77,debit,0
TX980386,ACC82875,2025-04-15 13:34:56,155.07,debit,0
TX484945,ACC82875,2025-02-20 12:56:10,271.8,credit,0
TX803139,ACC82875,2024-10-04 06:04:39,148.49,credit,0
TX209427,ACC82875,2025-01-26 01:24:16,88.14,credit,0
TX609673,ACC82875,2025-04-30 04:30:52,179.4,debit,0
TX611901,ACC82875,2024-12-08 11:06:55,164.86,debit,0
TX380849,ACC82875,2025-01-20 11:55:32,154.78,credit,1
TX829387,ACC82875,2025-05-03 21:07:46,160.12,credit,0
TX407893,ACC82875,2024-09-28 08:57:26,159.85,debit,0
TX294930,ACC82875,2024-08-08 23:01:46,242.2,debit,0
TX654187,ACC82875,2025-03-23 00:01:40,122.83,debit,0
TX545841,ACC82875,2024-11-30 06:28:30,241.16,debit,0
TX338799,ACC32599,2024-08-04 02:08:58,70.97,credit,0
TX788426,ACC32599,2024-07-20 10:42:32,200.69,debit,0
TX184282,ACC32599,2024-10-23 23:02:10,195.12,debit,0
TX136630,ACC32599,2025-03-02 02:22:15,105.73,credit,0
TX973876,ACC32599,2024-08-03 07:24:25,106.24,credit,0
TX365729,ACC32599,2024-06-18 10:45:13,216.61,credit,0
TX712766,ACC32599,2025-06-12 18:02:54,129.2,debit,0
TX648014,ACC32599,2024-11-22 03:14:17,215.65,credit,0
TX588304,ACC32599,2024-08-11 17:10:32,174.18,credit,0
TX580892,ACC32599,2024-08-21 18:01:19,119.91,debit,0
TX221491,ACC32599,2025-03-01 09:26:24,208.2,debit,0
TX499938,ACC32599,2024-06-19 00:00:44,279.68,debit,0
TX276354,ACC32599,2025-01-09 21:13:27,267.9,debit,0
TX486268,ACC32599,2025-04-27 23:40:50,115.56,debit,0
TX362534,ACC32599,2025-01-12 23:52:46,22.01,credit,0
TX778533,ACC32599,2025-03-01 00:44:49,245.52,debit,0
TX623728,ACC32599,2024-07-05 05:56:12,202.29,credit,0
TX691647,ACC32599,2024-09-25 16:58:26,171.54,credit,0
TX559707,ACC32599,2024-07-11 06:38:15,146.93,debit,0
TX325932,ACC32599,2025-01-13 03:04:31,250.08,debit,0
TX232615,ACC32599,2024-06-29 15:32:57,160.74,debit,0
TX779130,ACC32599,2024-08-27 01:09:17,160.69,debit,0
TX395118,ACC32599,2024-12-31 01:15:57,169.79,debit,0
TX220144,ACC32599,2024-07-20 05:21:14,193.2,credit,0
TX125351,ACC17295,2025-03-06 03:04:20,285.82,credit,0
TX605815,ACC17295,2024-09-17 14:29:02,148.56,credit,0
TX739870,ACC17295,2024-11-23 17:27:31,-23.66,credit,0
TX105438,ACC17295,2025-05-21 14:54:38,347.86,debit,0
TX799174,ACC17295,2024-08-30 07:22:17,169.39,credit,0
TX392605,ACC17295,2024-10-17 10:51:45,145.3,debit,0
TX128176,ACC17295,2024-06-13 08:52:15,220.21,credit,0
TX195553,ACC17295,2024-12-17 05:24:39,338.75,debit,0
TX378758,ACC17295,2024-09-07 05:04:48,98.68,debit,0
TX236106,ACC17295,2024-10-18 11:27:49,92.15,debit,1
TX159261,ACC17295,2024-09-01 18:14:49,92.85,debit,0
TX515201,ACC17295,2025-05-01 09:03:52,218.06,debit,0
TX281493,ACC17295,2024-08-24 11:40:04,175.71,credit,0
TX311849,ACC17295,2025-05-18 20:24:16,291.98,credit,0
TX537947,ACC17295,2025-06-06 14:46:47,22.12,credit,1
TX654308,ACC17295,2024-06-26 21:43:01,238.32,debit,0
TX868522,ACC17295,2024-10-29 11:14:49,137.24,debit,0
TX542576,ACC17295,2025-03-17 22:09:12,116.04,debit,0
TX190458,ACC17295,2025-05-30 18:43:32,110.86,debit,0
TX638651,ACC17295,2025-03-03 05:49:32,111.91,debit,0
TX692513,ACC17295,2025-03-12 20:04:27,44.51,credit,1
TX468694,ACC17295,2025-03-01 00:58:41,125.24,debit,0
TX705975,ACC17295,2025-01-19 23:24:19,228.15,debit,0
TX831757,ACC17295,2025-02-18 11:06:57,162.75,credit,0
TX575263,ACC17295,2025-02-01 18:42:30,154.59,credit,0
TX476366,ACC17295,2025-03-03 14:51:32,71.95,debit,0
TX256262,ACC17295,2025-01-01 22:44:35,81.84,debit,1
TX103727,ACC17295,2025-03-08 23:00:09,203.26,credit,0
TX837464,ACC17295,2025-04-01 22:19:27,144.3,debit,0
TX738044,ACC17295,2024-10-02 14:34:37,277.23,debit,0
TX351077,ACC17295,2024-06-17 07:27:44,62.83,debit,0
TX218792,ACC71270,2024-11-09 16:08:23,302.44,credit,0
TX842614,ACC71270,2025-02-20 09:42:13,69.63,credit,0
TX860401,ACC71270,2025-01-31 13:48:14,179.86,debit,0
TX651000,ACC71270,2025-03-25 11:36:52,-4.82,credit,0
TX132986,ACC71270,2024-12-11 06:11:52,150.7,credit,0
TX920144,ACC71270,2024-11-28 04:56:50,94.1,credit,0
TX566085,ACC71270,2024-09-03 21:17:30,146.56,debit,0
TX454232,ACC71270,2025-02-26 09:20:22,145.25,credit,0
TX476161,ACC71270,2024-09-28 19:32:10,72.25,credit,0
TX697868,ACC71270,2025-02-04 03:41:17,78.38,debit,0
TX350930,ACC71270,2024-09-07 11:59:37,197.21,credit,0
TX922141,ACC71270,2025-03-14 22:24:09,149.53,debit,0
TX421129,ACC71270,2024-11-16 06:09:25,124.06,debit,0
TX938568,ACC71270,2024-10-20 08:05:49,146.28,credit,0
TX811416,ACC71270,2025-03-31 04:46:41,142.82,debit,0
TX628180,ACC71270,2024-12-11 03:36:07,76.12,credit,0
TX269465,ACC71270,2024-12-28 09:22:40,-7.56,debit,0
TX609332,ACC71270,2025-03-30 16:15:54,-7.58,debit,0
TX705455,ACC71270,2024-08-12 23:10:44,99.35,debit,0
TX484521,ACC71270,2024-09-02 02:40:53,247.61,debit,0
TX310724,ACC71270,2024-07-09 22:33:00,237.84,credit,0
TX157738,ACC71270,2025-01-08 19:17:18,227.89,debit,0
TX256882,ACC71270,2024-07-19 17:09:12,198.28,credit,0
TX158222,ACC71270,2025-05-22 17:56:59,313.15,debit,0
TX630043,ACC71270,2024-06-17 16:15:17,196.91,credit,0
TX357532,ACC71270,2025-06-04 02:58:19,154.67,debit,1
TX253445,ACC71270,2024-11-17 11:20:57,30.65,debit,0
TX137441,ACC71270,2024-09-08 15:59:27,169.6,debit,0
TX577759,ACC71270,2024-08-25 16:03:31,120.14,debit,0
TX188146,ACC71270,2024-06-28 18:48:41,147.06,debit,1
TX846868,ACC71270,2025-01-07 09:51:04,236.61,debit,0
TX436942,ACC71270,2025-03-23 06:16:56,206.71,debit,0
TX156228,ACC71270,2025-03-18 08:37:05,193.54,debit,0
TX413497,ACC71270,2025-04-03 07:45:07,126.38,debit,0
TX612878,ACC71270,2025-06-12 01:40:11,181.02,credit,0
TX533118,ACC71270,2024-10-01 07:54:43,344.5,debit,0
TX852291,ACC68232,2024-10-28 22:09:22,243.44,credit,0
TX878600,ACC68232,2025-02-17 03:40:57,110.78,credit,0
TX497359,ACC68232,2024-11-01 17:14:10,155.95,credit,0
TX645153,ACC68232,2025-01-02 13:57:18,173.35,credit,0
TX952387,ACC68232,2024-12-03 10:16:25,142.69,credit,0
TX704147,ACC68232,2024-12-28 20:24:37,312.82,debit,0
TX293183,ACC68232,2024-06-28 05:27:26,150.49,credit,0
TX230965,ACC68232,2025-03-15 11:52:48,173.31,credit,0
TX182686,ACC68232,2024-10-30 19:21:33,230.82,credit,0
TX829306,ACC68232,2024-08-07 17:01:57,144.98,debit,1
TX212985,ACC68232,2024-06-27 19:02:13,65.63,debit,0
TX147851,ACC68232,2024-10-23 00:16:36,98.68,credit,0
TX555388,ACC68232,2024-11-19 23:10:30,98.08,debit,0
TX226944,ACC68232,2024-10-04 18:39:49,147.08,credit,0
TX239161,ACC68232,2025-01-01 13:46:41,165.62,debit,1
TX861535,ACC68232,2025-02-10 14:10:02,45.34,credit,0
TX862445,ACC68232,2024-08-27 03:33:54,265.21,credit,0
TX587452,ACC68232,2024-08-13 21:50:55,146.57,credit,0
TX127283,ACC68232,2025-03-25 14:28:58,181.31,credit,0
TX264317,ACC68232,2024-08-22 18:08:15,124.24,credit,0
TX538736,ACC68232,2024-08-17 03:59:17,177.16,credit,0
TX673459,ACC68232,2025-02-18 22:05:15,136.07,credit,0
TX590992,ACC68232,2025-01-21 19:36:53,128.25,debit,1
TX888430,ACC68232,2024-09-11 14:41:47,40.35,credit,0
TX601326,ACC68232,2024-09-06 09:08:36,288.67,debit,0
TX465277,ACC68232,2025-01-11 00:44:30,185.95,credit,0
TX482321,ACC68232,2024-10-03 22:49:23,95.65,debit,0
TX229160,ACC68232,2024-12-04 16:27:23,73.9,credit,0
TX516634,ACC68232,2024-09-04 04:03:03,107.36,debit,0
TX204802,ACC68232,2024-10-30 01:42:20,93.89,debit,0
TX248427,ACC17911,2025-01-15 00:35:48,0.76,credit,0
TX796805,ACC17911,2025-04-10 17:30:49,247.1,credit,0
TX954105,ACC17911,2025-04-03 20:10:33,216.58,debit,0
TX941992,ACC17911,2025-01-30 21:10:43,134.53,debit,0
TX442552,ACC17911,2025-02-25 07:53:10,202.16,debit,0
TX183315,ACC17911,2025-01-27 01:40:49,206.98,debit,0
TX190307,ACC17911,2024-09-18 16:35:17,119.02,debit,0
TX602963,ACC17911,2024-08-05 14:41:23,249.1,debit,0
TX307811,ACC17911,2024-08-15 09:32:37,78.2,credit,0
TX129175,ACC17911,2025-01-17 16:11:49,69.02,credit,0
TX996327,ACC17911,2025-05-27 23:13:09,236.33,credit,0
TX698600,ACC17911,2025-05-29 21:03:12,172.0,debit,0
TX166926,ACC17911,2025-05-21 05:03:00,93.06,debit,0
TX485517,ACC17911,2024-07-20 11:31:43,150.84,debit,0
TX884942,ACC17911,2024-11-18 01:08:07,144.02,debit,0
TX251369,ACC64083,2024-09-02 04:28:05,135.69,credit,0
TX485545,ACC64083,2024-11-10 20:53:39,92.57,credit,0
TX286851,ACC64083,2024-07-27 15:20:35,91.77,debit,0
TX270976,ACC64083,2024-08-19 18:04:24,220.78,credit,0
TX457573,ACC64083,2024-06-29 20:51:42,128.72,credit,0
TX497236,ACC64083,2025-04-06 12:45:38,227.05,credit,0
TX998973,ACC64083,2024-12-03 06:04:15,29.97,credit,0
TX434632,ACC64083,2025-05-12 23:51:56,208.48,credit,0
TX288070,ACC64083,2025-01-21 05:29:48,73.47,debit,0
TX591085,ACC64083,2025-02-23 19:33:52,289.03,debit,0
TX387546,ACC64083,2024-12-24 20:46:23,193.11,credit,0
TX295524,ACC64083,2024-08-28 07:01:27,80.19,credit,1
TX574649,ACC64083,2025-01-16 05:31:46,208.24,debit,0
TX556150,ACC64083,2025-04-24 10:25:23,59.77,debit,0
TX317701,ACC64083,2025-02-20 13:22:16,137.47,credit,0
TX117092,ACC64083,2024-12-18 11:32:12,6.23,credit,0
TX487915,ACC64083,2025-01-16 21:54:33,38.96,credit,0
TX664852,ACC64083,2024-09-08 01:57:36,110.15,credit,0
TX939131,ACC64083,2025-01-13 16:35:26,223.77,debit,0
TX870829,ACC64083,2025-05-24 07:36:12,39.12,debit,0
TX111534,ACC64083,2024-06-20 13:27:08,222.43,debit,0
TX122705,ACC64083,2025-05-30 13:02:44,22.42,credit,0
TX435587,ACC64083,2024-11-18 05:06:13,222.24,debit,0
TX298511,ACC64083,2024-12-11 09:53:00,116.91,credit,0
TX449789,ACC31075,2025-04-04 13:50:51,88.2,debit,0
TX342142,ACC31075,2025-02-08 20:59:20,257.15,debit,0
TX472366,ACC31075,2024-07-16 12:18:01,403.25,credit,0
TX823667,ACC31075,2025-06-01 09:28:41,138.34,credit,0
TX177217,ACC31075,2024-12-14 15:51:35,183.13,debit,0
TX330213,ACC31075,2024-11-12 03:48:05,114.11,credit,0
TX379986,ACC31075,2024-07-03 13:16:21,240.24,credit,0
TX807905,ACC31075,2025-03-30 04:57:55,188.23,debit,0
TX432132,ACC31075,2024-08-12 09:19:09,195.59,credit,0
TX656138,ACC31075,2024-10-20 21:20:51,146.2,debit,0
TX554950,ACC31075,2025-03-09 10:19:37,176.48,credit,0
TX161662,ACC31075,2024-10-02 01:06:54,146.13,debit,0
TX748758,ACC31075,2024-11-06 10:11:37,141.46,credit,0
TX277030,ACC31075,2025-05-29 00:30:45,220.83,debit,0
TX719972,ACC31075,2024-09-23 10:55:33,190.79,credit,0
TX135185,ACC31075,2025-02-18 12:04:06,111.44,credit,0
TX600644,ACC31075,2025-03-04 19:23:40,221.17,debit,0
TX938737,ACC31075,2024-10-04 03:05:24,183.61,debit,0
TX124828,ACC31075,2025-06-06 13:21:54,181.56,credit,0
TX140282,ACC31075,2024-09-28 15:33:31,142.67,credit,1
TX109864,ACC31075,2024-10-03 16:28:33,65.22,credit,0
TX665280,ACC31075,2024-08-24 12:33:28,214.15,credit,0
TX410991,ACC31075,2025-03-24 05:12:34,250.03,credit,0
TX398942,ACC31075,2025-03-31 03:42:21,93.86,debit,0
TX872887,ACC31075,2025-05-14 21:13:54,119.11,debit,0
TX839951,ACC31075,2024-09-24 14:49:40,93.69,debit,0
TX701850,ACC31075,2024-07-02 20:52:48,46.38,credit,0
TX424266,ACC31075,2025-01-18 14:50:17,277.46,debit,0
TX528171,ACC31075,2024-07-29 22:00:49,117.51,credit,0
TX234728,ACC31075,2024-06-26 09:13:37,219.58,debit,0
TX340489,ACC31075,2024-08-19 10:56:31,235.65,debit,0
TX398176,ACC31075,2025-02-03 22:53:20,76.74,debit,0
TX904389,ACC31075,2024-10-16 11:41:56,266.11,credit,0
TX918148,ACC31075,2024-08-05 11:31:22,125.4,debit,0
TX538812,ACC31075,2024-09-03 17:38:48,209.88,debit,0
TX461862,ACC31075,2024-08-12 20:50:21,237.03,debit,0
TX528566,ACC31075,2024-06-27 09:00:09,115.79,credit,0
TX402072,ACC31075,2024-09-25 23:22:31,74.67,debit,0
TX400297,ACC31075,2024-11-21 06:07:38,100.28,debit,0
TX337649,ACC77053,2024-07-15 13:07:03,218.48,debit,1
TX965148,ACC77053,2025-05-21 15:48:06,287.43,debit,0
TX349910,ACC77053,2025-05-01 23:12:28,137.3,credit,0
TX423639,ACC77053,2024-12-14 01:41:11,120.52,debit,0
TX616405,ACC77053,2025-02-15 10:39:18,348.62,debit,0
TX144790,ACC77053,2024-11-08 10:11:09,200.24,credit,1
TX399680,ACC77053,2024-12-15 20:15:09,58.46,debit,0
TX323100,ACC77053,2024-11-15 04:37:22,89.46,credit,0
TX420802,ACC77053,2025-05-29 16:34:06,37.18,debit,0
TX939172,ACC77053,2024-09-06 23:01:17,172.03,debit,0
TX972954,ACC77053,2024-08-12 13:41:26,145.52,debit,0
TX638009,ACC77053,2024-10-25 01:27:33,129.41,debit,0
TX547208,ACC77053,2024-11-26 12:05:06,55.74,credit,0
TX387350,ACC77053,2025-05-15 12:13:42,91.69,credit,0
TX860201,ACC77053,2025-03-11 02:41:38,145.91,debit,0
TX809880,ACC77053,2025-02-15 13:26:47,148.13,debit,0
TX291605,ACC77053,2025-03-20 16:08:20,200.55,debit,0
TX429803,ACC77053,2025-03-02 22:09:12,17.79,debit,0
TX266570,ACC77053,2024-11-20 19:48:36,214.77,credit,1
TX194891,ACC77053,2024-10-22 12:06:43,101.1,debit,0
TX162465,ACC77053,2024-07-10 14:46:06,173.71,credit,0
TX928940,ACC77053,2024-07-26 03:32:10,267.34,credit,0
TX156680,ACC77053,2024-11-27 10:24:27,140.49,credit,0
TX651673,ACC77053,2024-12-14 03:49:03,260.51,credit,0
TX282990,ACC13204,2025-06-03 01:39:18,334.38,credit,0
TX244383,ACC13204,2024-11-08 11:13:11,153.46,debit,0
TX585133,ACC13204,2025-02-05 18:10:21,314.78,debit,0
TX738079,ACC13204,2025-04-29 13:37:04,90.51,debit,0
TX311126,ACC13204,2025-05-16 00:33:55,177.34,credit,0
TX105897,ACC13204,2025-03-30 20:04:44,128.89,debit,0
TX298176,ACC13204,2025-05-04 08:14:32,157.11,credit,0
TX972219,ACC13204,2024-10-13 10:18:24,131.44,debit,1
TX529814,ACC13204,2024-10-22 12:22:08,13.43,debit,0
TX109896,ACC13204,2025-05-29 23:16:49,171.81,debit,0
TX581176,ACC13204,2024-06-16 15:10:15,108.34,debit,1
TX984508,ACC13204,2025-02-27 11:34:12,219.57,credit,0
TX217765,ACC13204,2024-10-18 00:39:27,245.72,debit,0
TX933018,ACC13204,2024-12-28 13:58:12,88.86,credit,0
TX943947,ACC13204,2024-12-13 17:08:06,51.45,credit,0
TX937814,ACC13204,2024-09-20 02:50:30,90.09,debit,0
TX236951,ACC13204,2024-12-17 23:31:16,74.8,debit,0
TX354721,ACC13204,2024-08-19 10:14:11,100.93,debit,0
TX830470,ACC94764,2025-01-04 18:20:45,139.28,debit,0
TX517512,ACC94764,2024-08-24 08:18:31,211.95,debit,0
TX264918,ACC94764,2025-04-10 20:50:35,256.71,credit,0
TX983862,ACC94764,2025-02-14 07:04:47,228.08,debit,0
TX428806,ACC94764,2024-11-08 21:55:50,297.6,credit,0
TX927357,ACC94764,2024-12-28 13:28:48,60.45,credit,0
TX107429,ACC94764,2024-08-16 20:58:45,143.75,debit,0
TX946760,ACC94764,2025-03-16 13:16:28,89.84,credit,0
TX543729,ACC94764,2025-04-04 19:00:55,223.27,credit,0
TX557385,ACC94764,2025-03-10 20:54:39,165.8,credit,0
TX937919,ACC94764,2024-09-05 10:29:34,94.02,debit,0
TX373052,ACC94764,2024-07-08 14:32:07,212.23,credit,0
TX937853,ACC94764,2024-10-16 22:21:46,222.14,debit,0
TX534550,ACC94764,2024-10-31 21:00:42,129.27,debit,0
TX123572,ACC94764,2024-07-24 15:17:13,195.79,credit,0
TX409723,ACC94764,2024-11-16 16:28:27,153.47,credit,0
TX874937,ACC94764,2024-12-24 17:07:13,127.44,debit,0
TX531480,ACC94764,2024-07-13 00:59:27,129.48,debit,0
TX671207,ACC94764,2024-11-30 15:22:16,104.29,debit,0
TX338781,ACC94764,2025-01-24 13:14:53,166.76,credit,0
TX595145,ACC94764,2025-02-24 04:42:16,143.49,credit,0
TX271489,ACC94764,2024-10-23 12:51:53,190.72,credit,1
TX235456,ACC31876,2024-09-14 20:39:16,-19.23,debit,0
TX414684,ACC31876,2025-02-10 23:02:57,193.36,debit,0
TX354481,ACC31876,2025-03-16 21:09:48,-62.23,credit,0
TX974264,ACC31876,2025-04-17 09:58:10,192.42,credit,0
TX943178,ACC31876,2025-01-15 15:18:30,156.8,debit,0
TX392865,ACC31876,2024-11-27 16:26:48,2.19,credit,0
TX507340,ACC31876,2024-07-01 11:22:51,154.65,credit,0
TX899743,ACC31876,2025-05-21 14:37:30,198.62,credit,0
TX960127,ACC31876,2024-12-06 01:54:43,153.09,credit,0
TX547672,ACC31876,2025-03-08 18:29:39,144.34,credit,0
TX482897,ACC31876,2025-01-09 10:05:24,119.19,debit,0
TX207559,ACC31876,2024-10-16 03:36:15,167.36,credit,0
TX351387,ACC31876,2024-06-16 02:23:28,184.51,credit,0
TX376197,ACC31876,2025-05-29 10:58:11,137.49,debit,0
TX823451,ACC31876,2025-04-05 17:58:45,146.4,debit,0
TX383048,ACC31876,2024-10-14 01:43:26,83.97,debit,0
TX981279,ACC31876,2024-07-21 15:49:47,215.23,debit,0
TX990646,ACC31876,2025-03-13 16:02:16,86.76,credit,0
TX855367,ACC31876,2025-01-17 01:39:22,169.97,credit,0
TX142377,ACC31876,2025-04-29 20:20:58,145.63,credit,0
TX432737,ACC31876,2025-03-14 02:41:55,88.65,credit,0
TX940395,ACC31876,2024-06-23 18:23:15,232.03,debit,0
TX918143,ACC31876,2025-05-20 08:18:43,22.62,credit,0
TX793940,ACC71890,2025-03-26 09:58:36,128.33,credit,0
TX384407,ACC71890,2024-08-17 16:24:21,157.24,debit,0
TX588903,ACC71890,2024-09-02 16:06:40,270.2,debit,0
TX985391,ACC71890,2024-08-08 07:35:56,195.35,debit,0
TX147660,ACC71890,2025-04-24 08:31:39,46.52,debit,0
TX464736,ACC71890,2025-06-08 12:06:07,30.31,credit,0
TX441005,ACC71890,2024-07-23 20:11:13,252.74,credit,0
TX916765,ACC71890,2024-07-26 18:37:49,249.0,credit,0
TX512743,ACC71890,2024-11-29 06:32:51,204.24,debit,0
TX943828,ACC71890,2024-12-21 22:09:20,98.91,debit,0
TX799996,ACC71890,2024-10-19 08:53:33,101.08,credit,0
TX825726,ACC71890,2024-10-30 04:43:40,32.59,debit,0
TX301137,ACC71890,2025-03-04 11:03:38,214.88,debit,0
TX772311,ACC71890,2025-01-10 16:42:15,65.26,debit,0
TX489131,ACC71890,2025-02-23 16:13:51,174.12,credit,0
TX346607,ACC71890,2025-05-12 11:59:53,152.29,debit,1
TX846573,ACC71890,2024-12-12 11:12:40,122.24,credit,0
TX590828,ACC71890,2024-08-13 19:59:41,108.43,debit,0
TX723116,ACC71890,2025-04-08 04:05:54,175.05,debit,0
TX700528,ACC71890,2024-06-23 13:40:36,254.76,debit,0
TX756518,ACC71890,2024-11-01 02:36:23,185.32,credit,0
TX199872,ACC71890,2025-01-27 22:27:00,142.54,credit,0
TX445019,ACC71890,2024-07-06 23:49:06,214.27,credit,0
TX722745,ACC71890,2025-05-31 09:23:38,267.93,debit,0
TX615558,ACC71890,2024-12-06 20:31:59,94.57,debit,0
TX956512,ACC71890,2024-09-13 02:14:05,164.74,debit,0
TX365272,ACC71890,2025-05-02 06:22:14,81.92,credit,0
TX711913,ACC71890,2024-07-18 01:56:31,258.54,credit,0
TX577042,ACC71890,2025-03-29 06:10:50,188.53,credit,0
